frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
207,1024,120,1,0,0.067072,0.08256,0.018432,0.018432,0.08256,7.05208,6.4,122880
208,1024,120,1,0,0.061984,0.082048,0.02048,0.017408,0.082048,7.06117,6.4,122880
209,1024,120,1,0,0.091744,0.10112,0.019456,0.017408,0.10112,7.06244,6.4,122880
210,1024,120,1,0,0.081984,0.097728,0.018432,0.017408,0.097728,7.05208,6.4,122880
211,1024,120,1,0,0.09392,0.121856,0.019456,0.017408,0.121856,7.05208,6.4,122880
212,1024,120,1,0,0.0872,0.115104,0.019456,0.017408,0.115104,7.05208,6.4,122880
213,1024,120,1,0,0.09312,0.115936,0.019456,0.017408,0.115936,7.05208,6.4,122880
214,1024,120,1,0,0.112,0.063424,0.018432,0.044032,0.112,7.05208,6.4,122880
215,1024,120,1,0,0.110304,0.12464,0.018432,0.018432,0.12464,7.05208,6.4,122880
216,1024,120,1,0,0.093056,0.121088,0.018432,0.017408,0.121088,7.05208,6.4,122880
217,1024,120,1,0,0.124192,0.058528,0.017408,0.018304,0.124192,7.05208,6.4,122880
218,1024,120,1,0,0.108064,0.13568,0.019456,0.069632,0.13568,7.05208,6.4,122880
219,1024,120,1,0,0.088352,0.110464,0.019488,0.017408,0.110464,7.05208,6.4,122880
220,1024,120,1,0,0.05904,0.07872,0.018432,0.017408,0.07872,7.05208,6.4,122880
221,1024,120,1,0,0.098784,0.126816,0.019456,0.016384,0.126816,7.05208,6.4,122880
222,1024,120,1,0,0.097504,0.125408,0.019456,0.016384,0.125408,7.05208,6.4,122880
223,1024,120,1,0,0.10272,0.13024,0.019456,0.017408,0.13024,7.05208,6.4,122880
224,1024,120,1,0,0.089632,0.117632,0.018432,0.017408,0.117632,7.05208,6.4,122880
225,1024,120,1,0,0.082976,0.109888,0.018432,0.018432,0.109888,7.05208,6.4,122880
226,1024,120,1,0,0.083008,0.112064,0.019456,0.017408,0.112064,7.05208,6.4,122880
227,1024,120,1,0,0.048416,0.055872,0.018432,0.017408,0.055872,7.05208,6.4,122880
228,1024,120,1,0,0.066656,0.08208,0.019456,0.017408,0.08208,7.05208,6.4,122880
229,1024,120,1,0,0.099968,0.126752,0.018432,0.017408,0.126752,7.05208,6.4,122880
230,1024,120,1,0,0.118816,0.053472,0.017408,0.060416,0.118816,7.05208,6.4,122880
231,1024,120,1,0,0.061664,0.083136,0.019456,0.017408,0.083136,7.05208,6.4,122880
232,1024,120,1,0,0.083232,0.111232,0.019456,0.016384,0.111232,7.05208,6.4,122880
233,1024,120,1,0,0.087072,0.104832,0.02048,0.018432,0.104832,7.05208,6.4,122880
234,1024,120,1,0,0.092768,0.120704,0.019456,0.017408,0.120704,7.05208,6.4,122880
235,1024,120,1,0,0.099232,0.125696,0.019456,0.017408,0.125696,7.05208,6.4,122880
236,1024,120,1,0,0.0712,0.093536,0.019456,0.017408,0.093536,7.05208,6.4,122880
237,1024,120,1,0,0.093312,0.119936,0.019456,0.017408,0.119936,7.05208,6.4,122880
238,1024,120,1,0,0.123136,0.089152,0.016384,0.017408,0.123136,7.05208,6.4,122880
239,1024,120,1,0,0.065472,0.084256,0.018432,0.016384,0.084256,7.05208,6.4,122880
240,1024,120,1,0,0.065472,0.0752,0.019456,0.017408,0.0752,7.05208,6.4,122880
241,1024,120,1,0,0.090976,0.117088,0.019456,0.018432,0.117088,7.05208,6.4,122880
242,1024,120,1,0,0.084096,0.103392,0.019456,0.018432,0.103392,7.05208,6.4,122880
243,1024,120,1,0,0.089216,0.117152,0.018432,0.017408,0.117152,7.05208,6.4,122880
